0
277
103
87
33
7
26
1
10
258
6
7
2
10
3
1
46
22
3
3
5
50
2
147
8
12
21
2
6
1
1
1
3
7
26
2
2
5
7
59
25
1
13
30
3
35
24
117
147
10
12
36
12
3
19
9
25
20
149
190
184
12
150
11
11
14
1
4
1
1
10
81
42
76
51
2
6
24
12
3
197
38
26
30
15
38
14
1
5
10
12
26
26
17
1
6
35
104
15
22
7
1
20
7
2
5
7
71
2
7
3
1
1
2
11
4
30
36
1
1
1
10
16
1
2
7
4
5
3
4
23
32
22
24
15
2
15
8
2
14
6
7
4
11
2
8
66
13
10
4
2
10
1
23
18
2
15
42
3
4
2
2
3
1
13
5
25
9
10
3
30
2
4
2
2
3
13
19
8
23
1
2
1
5
5
12
10
7
3
5
3
1
3
2
2
1
1
1
17
5
1
5
1
14
2
4
10
1
2
1
1
1
3
8
1
1
1
2
4
15
1
1
7
2
17
2
2
2
3
1
5
17
3
4
10
70
1
95
43
1
8
3
7
7
21
3
14
1
2
12
1
4
1
1
1
2
1
4
6
7
3
13
8
4
1
1
5
1
1
1
1
2
1
2
1
2
4
1
1
1
4
2
1
15
3
9
1
4
2
1
4
1
3
2
1
5
3
2
2
1
4
2
2
2
2
11
2
6
2
1
1
1
7
3
2
1
7
18
4
11
2
10
4
7
2
6
1
1
1
1
1
4
1
1
2
1
14
21
28
3
1
3
1
3
3
3
2
4
1
6
8
6
16
15
12
6
3
8
2
11
15
2
2
7
4
1
3
13
2
3
1
1
2
2
21
2
2
14
6
2
2
1
14
4
2
4
4
2
1
1
4
1
7
6
9
6
2
4
2
1
15
7
1
1
1
3
1
2
10
7
3
3
2
8
4
4
2
4
1
1
2
4
2
2
1
4
1
1
3
1
1
1
2
1
2
2
1
1
5
5
7
10
3
3
4
4
1
9
1
3
1
2
2
1
1
4
4
2
1
4
2
1
1
2
1
1
2
1
1
10
3
1
4
3
1
14
4
2
1
8
1
2
3
4
2
1
5
4
7
3
2
1
1
8
3
1
5
1
1
5
2
1
1
1
2
3
1
1
8
5
2
3
1
1
3
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
5
1
1
1
1
1
2
2
2
1
4
1
2
3
2
4
1
1
1
2
1
4
6
1
2
2
4
4
2
2
1
2
1
1
1
2
1
2
1
2
1
1
5
1
2
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
